injuried,prev_player_age,prev_player_height,prev_player_weight,prev_games_appearences,prev_games_lineups,prev_games_minutes,prev_games_position,prev_games_rating,prev_substitutes_in,prev_substitutes_out,prev_substitutes_bench,prev_shots_total,prev_shots_on,prev_goals_total,prev_goals_conceded,prev_goals_assists,prev_goals_saves,prev_passes_total,prev_passes_key,prev_passes_accuracy,prev_tackles_total,prev_tackles_blocks,prev_tackles_interceptions,prev_duels_total,prev_duels_won,prev_dribbles_attempts,prev_dribbles_success,prev_fouls_drawn,prev_fouls_committed,prev_cards_yellow,prev_cards_yellowred,prev_cards_red,prev_penalty_scored,prev_penalty_missed,prev_penalty_saved,player_minutes_avg_5,player_rating_avg_5,player_shots_total_5,player_shots_on_5,player_goals_5,player_assists_5,player_fouls_committed_5,player_fouls_drawn_5,player_yellow_cards_5,player_red_cards_5,player_duels_total_5,player_duels_won_5,player_passes_total_5,player_passes_key_5,player_tackles_total_5,player_tackles_blocks_5,player_tackles_interceptions_5,player_duels_win_ratio_5,player_pass_acc_mean_5,team_shots_on_goal_5,team_shots_off_goal_5,team_total_shots_5,team_fouls_5,team_corners_5,team_offsides_5,team_ball_poss_avg_5,team_yellow_cards_5,team_red_cards_5,team_passes_5,team_passes_acc_5,team_pass_acc_ratio_5,opp_shots_on_goal_5,opp_shots_off_goal_5,opp_total_shots_5,opp_fouls_5,opp_corners_5,opp_offsides_5,opp_ball_poss_avg_5,opp_yellow_cards_5,opp_red_cards_5,opp_passes_5,opp_passes_acc_5,opp_pass_acc_ratio_5,days_since_last_injury,inj_count_last_6m,team_vs_opp_shots_diff_5,team_vs_opp_sog_diff_5,team_vs_opp_fouls_diff_5,team_vs_opp_corners_diff_5,team_vs_opp_offsides_diff_5,team_vs_opp_poss_diff_5,team_vs_opp_pass_acc_diff_5,team_vs_opp_shots_ratio_5,team_vs_opp_sog_ratio_5,team_vs_opp_fouls_ratio_5,team_vs_opp_corners_ratio_5,team_vs_opp_offsides_ratio_5,team_vs_opp_poss_ratio_5,team_vs_opp_pass_acc_ratio_5,player_id
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,14.0,17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,7.0,21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,12.0,23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,33.0,173.0,68.0,23.0,5.0,528.0,3,6.5375,18.0,4.0,24.0,2.0,,0.0,0.0,,,310.0,8.0,,11.0,3.0,7.0,50.0,23.0,3.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1962
1,29.0,180.0,72.0,28.0,16.0,1304.0,3,6.796153,12.0,9.0,16.0,7.0,3.0,0.0,0.0,1.0,,470.0,10.0,,46.0,4.0,29.0,202.0,111.0,23.0,18.0,29.0,37.0,5.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1964
1,29.0,180.0,72.0,28.0,16.0,1304.0,3,6.796153,12.0,9.0,16.0,7.0,3.0,0.0,0.0,1.0,,470.0,10.0,,46.0,4.0,29.0,202.0,111.0,23.0,18.0,29.0,37.0,5.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,35.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1964
1,35.0,184.0,78.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1968
1,35.0,184.0,78.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,9.0,22.0,16.0,10.0,2.0,68.0,1.0,0.0,551.0,488.0,0.8856624319419237,4.0,4.0,11.0,8.0,6.0,1.0,43.0,2.0,0.0,404.0,324.0,0.801980198019802,145.0,1,11.0,1.0,8.0,4.0,1.0,25.0,0.0836822339221217,2.0,1.25,2.0,1.6666666666666667,2.0,1.5813953488372092,1.1043445139028925,1968
1,23.0,183.0,75.0,12.0,4.0,465.0,0,,8.0,4.0,11.0,,,2.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1969
1,24.0,195.0,88.0,11.0,8.0,875.0,2,7.036363,3.0,0.0,30.0,,,0.0,12.0,0.0,31.0,233.0,,,,,1.0,5.0,4.0,,,2.0,,1.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,4.0,12.0,15.0,5.0,1.0,67.0,4.0,0.0,567.0,507.0,0.8941798941798942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,12.0,8.0,15.0,5.0,1.0,,,,,,,,,,1971
1,24.0,195.0,88.0,11.0,8.0,875.0,2,7.036363,3.0,0.0,30.0,,,0.0,12.0,0.0,31.0,233.0,,,,,1.0,5.0,4.0,,,2.0,,1.0,0.0,0.0,0.0,0.0,4.0,90.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1971
1,24.0,195.0,88.0,11.0,8.0,875.0,2,7.036363,3.0,0.0,30.0,,,0.0,12.0,0.0,31.0,233.0,,,,,1.0,5.0,4.0,,,2.0,,1.0,0.0,0.0,0.0,0.0,4.0,90.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,13.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1971
1,37.0,181.0,76.0,26.0,26.0,2087.0,1,7.690909,0.0,14.0,1.0,7.0,6.0,8.0,0.0,3.0,,586.0,39.0,,10.0,2.0,8.0,75.0,41.0,17.0,9.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1978
1,37.0,181.0,76.0,26.0,26.0,2087.0,1,7.690909,0.0,14.0,1.0,7.0,6.0,8.0,0.0,3.0,,586.0,39.0,,10.0,2.0,8.0,75.0,41.0,17.0,9.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,26.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1978
1,37.0,181.0,76.0,26.0,26.0,2087.0,1,7.690909,0.0,14.0,1.0,7.0,6.0,8.0,0.0,3.0,,586.0,39.0,,10.0,2.0,8.0,75.0,41.0,17.0,9.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,7.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1978
1,37.0,181.0,76.0,26.0,26.0,2087.0,1,7.690909,0.0,14.0,1.0,7.0,6.0,8.0,0.0,3.0,,586.0,39.0,,10.0,2.0,8.0,75.0,41.0,17.0,9.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,15.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1978
1,24.0,174.0,64.0,26.0,16.0,1608.0,1,7.06,10.0,4.0,14.0,17.0,7.0,1.0,0.0,1.0,,802.0,41.0,,23.0,,17.0,151.0,83.0,50.0,33.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1987
1,24.0,174.0,64.0,26.0,16.0,1608.0,1,7.06,10.0,4.0,14.0,17.0,7.0,1.0,0.0,1.0,,802.0,41.0,,23.0,,17.0,151.0,83.0,50.0,33.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,7.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1987
1,24.0,174.0,64.0,26.0,16.0,1608.0,1,7.06,10.0,4.0,14.0,17.0,7.0,1.0,0.0,1.0,,802.0,41.0,,23.0,,17.0,151.0,83.0,50.0,33.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,21.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1987
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,4.0,12.0,15.0,5.0,1.0,67.0,4.0,0.0,567.0,507.0,0.8941798941798942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,13.0,1,12.0,8.0,15.0,5.0,1.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,4.0,12.0,15.0,5.0,1.0,67.0,4.0,0.0,567.0,507.0,0.8941798941798942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,7.0,2,12.0,8.0,15.0,5.0,1.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,4.0,12.0,15.0,5.0,1.0,67.0,4.0,0.0,567.0,507.0,0.8941798941798942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,3,12.0,8.0,15.0,5.0,1.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,4.0,12.0,15.0,5.0,1.0,67.0,4.0,0.0,567.0,507.0,0.8941798941798942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,4,12.0,8.0,15.0,5.0,1.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,4.0,12.0,15.0,5.0,1.0,67.0,4.0,0.0,567.0,507.0,0.8941798941798942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,5,12.0,8.0,15.0,5.0,1.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,13.0,7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,14.0,13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1997
1,34.0,180.0,72.0,30.0,25.0,2346.0,1,6.95,5.0,1.0,9.0,9.0,3.0,0.0,0.0,1.0,,1446.0,6.0,42.0,44.0,18.0,26.0,227.0,142.0,10.0,7.0,31.0,28.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,7.0,11.0,11.0,9.0,2.0,56.0,3.0,0.0,437.0,346.0,0.7917620137299771,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,16,11.0,2.0,11.0,9.0,2.0,,,,,,,,,,1997
